KEY,SHAPE_ROW,AvailableMilitary,type,CraneQuantity,ContOffRate,ContOnRate,BBOffRate,BBOnRate,ServeAll,Port,BerthsServed,FromDay,ToDay,Available,Ramps,Modified,DifferentCSC
MMGHRORO      01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"MMGHRORO      01,",-999.0,99999.0,true,,M,false
MMGHVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"MMGHVISA      01,",-999.0,99999.0,true,,M,false
MOREHEAD CITY gantry crane-QTUP,54,,gantry crane,10,288.0,288.0,8000.0,8000.0,true,MOREHEAD CITY -QTUP-PRT,all,-999.0,99999.0,true,,M,false
MZJKVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"MZJKVISA      01,",-999.0,99999.0,true,,M,false
MobCranes: AL MAHDIYAH -ADLS-PRT,48,,mobile crane,2,100.0,100.0,3000.0,3000.0,true,AL MAHDIYAH -ADLS-PRT,all,-999.0,99999.0,true,,M,false
MobCranes: AS SUKHAYRAH -APFD-PRT,6,,mobile crane,2,100.0,100.0,3000.0,3000.0,true,AS SUKHAYRAH -APFD-PRT,all,-999.0,99999.0,true,,M,false
MobCranes: ASHTART -APRJ-PRT,40,,mobile crane,2,,,,,,ASHTART -APRJ-PRT,,,,,,,false
MobCranes: BANZART -AVTB-PRT,44,,mobile crane,2,,,,,,BANZART -AVTB-PRT,,,,,,,false
MobCranes: BIZERTE -BSRL-PRT,10,,mobile crane,2,100.0,100.0,3000.0,3000.0,true,BIZERTE -BSRL-PRT,all,-999.0,99999.0,true,,M,false
MobCranes: BONE -BYKC-PRT,45,,mobile crane,2,,,,,,BONE -BYKC-PRT,,,,,,,false
MobCranes: DJERBA -FGTW-PRT,8,,mobile crane,2,100.0,100.0,3000.0,3000.0,true,DJERBA -FGTW-PRT,all,-999.0,99999.0,true,,M,false
MobCranes: EL KALA -FUPD-PRT,43,,mobile crane,2,,,,,,EL KALA -FUPD-PRT,,,,,,,false
MobCranes: GABES -HNTS-PRT,14,,mobile crane,2,100.0,100.0,3000.0,3000.0,true,GABES -HNTS-PRT,all,-999.0,99999.0,true,,M,false
MobCranes: KELIBIA -MBJJ-PRT,32,,mobile crane,2,,,,,,KELIBIA -MBJJ-PRT,,,,,,,false
MobCranes: PORTO FARINA -TQPB-PRT,20,,mobile crane,2,,,,,,PORTO FARINA -TQPB-PRT,,,,,,,false
MobCranes: SAFAQIS -VKNP-PRT,29,,mobile crane,2,100.0,100.0,3000.0,3000.0,true,SAFAQIS -VKNP-PRT,all,-999.0,99999.0,true,,M,false
MobCranes: SOUSSE -VXTY-PRT,31,,mobile crane,2,,,,,,SOUSSE -VXTY-PRT,,,,,,,false
MobCranes: SUSAH -WMY2-PRT,26,,mobile crane,2,,,,,,SUSAH -WMY2-PRT,,,,,,,false
MobCranes: TABARQAH -WPKZ-PRT,39,,mobile crane,2,,,,,,TABARQAH -WPKZ-PRT,,,,,,,false
MobCranes: TUNIS -XJCS-PRT,35,,mobile crane,2,,,,,,TUNIS -XJCS-PRT,,,,,,,false
MobCranes: ZARZIS -ZSAK-PRT,24,,mobile crane,2,,,,,,ZARZIS -ZSAK-PRT,,,,,,,false
NBDYVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"NBDYVISA      01,",-999.0,99999.0,true,,M,false
NEW YORK gantry crane-RRRK,60,,gantry crane,10,288.0,288.0,8000.0,8000.0,true,NEW YORK PORT EMB -RRRK-PRT,all,-999.0,99999.0,true,,M,false
NEWPORT NEWS gantry crane-RULV,61,,gantry crane,10,288.0,288.0,8000.0,8000.0,true,NEWPORT NEWS -RULV-PRT,all,-999.0,99999.0,true,,M,false
NLFLGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"NLFLGENERAL PU01,",-999.0,99999.0,true,,M,false
NNWHVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"NNWHVISA      01,",-999.0,99999.0,true,,M,false
NORFOLK gantry crane-SBEA,55,,gantry crane,10,288.0,288.0,8000.0,8000.0,true,NORFOLK -SBEA-PRT,all,-999.0,99999.0,true,,M,false
NSANGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"NSANGENERAL PU01,",-999.0,99999.0,true,,M,false
NSANVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"NSANVISA      01,",-999.0,99999.0,true,,M,false
PAXMVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"PAXMVISA      01,",-999.0,99999.0,true,,M,false
PCFCVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"PCFCVISA      01,",-999.0,99999.0,true,,M,false
PCFGVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"PCFGVISA      01,",-999.0,99999.0,true,,M,false
PKVPBBULK/RORO01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"PKVPBBULK/RORO01,",-999.0,99999.0,true,,M,false
PKVPBBULK/RORO02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"PKVPBBULK/RORO02,",-999.0,99999.0,true,,M,false
PKVPGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"PKVPGENERAL PU01,",-999.0,99999.0,true,,M,false
QCFFVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"QCFFVISA      01,",-999.0,99999.0,true,,M,false
QHPBBBULK/RORO01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"QHPBBBULK/RORO01,",-999.0,99999.0,true,,M,false
QHPBBBULK/RORO02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"QHPBBBULK/RORO02,",-999.0,99999.0,true,,M,false
QHPBBBULK/RORO03_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"QHPBBBULK/RORO03,",-999.0,99999.0,true,,M,false
QHPBGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"QHPBGENERAL PU01,",-999.0,99999.0,true,,M,false
QHPBVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"QHPBVISA      01,",-999.0,99999.0,true,,M,false
QHPDBBULK/RORO01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"QHPDBBULK/RORO01,",-999.0,99999.0,true,,M,false
QHPDBBULK/RORO02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"QHPDBBULK/RORO02,",-999.0,99999.0,true,,M,false
QHPDGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"QHPDGENERAL PU01,",-999.0,99999.0,true,,M,false
QHPFBBULK/RORO01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"QHPFBBULK/RORO01,",-999.0,99999.0,true,,M,false
QHPFBBULK/RORO02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"QHPFBBULK/RORO02,",-999.0,99999.0,true,,M,false
QHPFBBULK/RORO03_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"QHPFBBULK/RORO03,",-999.0,99999.0,true,,M,false
QHPFBBULK/RORO04_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"QHPFBBULK/RORO04,",-999.0,99999.0,true,,M,false
QHPFGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"QHPFGENERAL PU01,",-999.0,99999.0,true,,M,false
QHPFGENERAL PU02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"QHPFGENERAL PU02,",-999.0,99999.0,true,,M,false
QHPFVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"QHPFVISA      01,",-999.0,99999.0,true,,M,false
QNPWBBULK/RORO01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"QNPWBBULK/RORO01,",-999.0,99999.0,true,,M,false
QNPWBREAKBULK 01_Crane,134217727,,mobile crane,1,450.0,450.0,1800.0,1800.0,false,null,"QNPWBREAKBULK 01,",-999.0,99999.0,true,,M,false
RBXHBBULK/RORO01_Crane,134217727,,mobile crane,,2250.0,2250.0,9000.0,9000.0,,null,"RBXHBBULK/RORO01,",,,,,,false
RBXHGENERAL PU01_Crane,134217727,,mobile crane,,2250.0,2250.0,9000.0,9000.0,,null,"RBXHGENERAL PU01,",,,,,,false
RCYQVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"RCYQVISA      01,",-999.0,99999.0,true,,M,false
RCYTVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"RCYTVISA      01,",-999.0,99999.0,true,,M,false
RELGVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"RELGVISA      01,",-999.0,99999.0,true,,M,false
REPVBBULK/AMMO01_Crane,134217727,,mobile crane,1,875.0,875.0,3500.0,3500.0,false,null,"REPVBBULK/AMMO01,",-999.0,99999.0,true,,M,false
REPVBBULK/CONT01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"REPVBBULK/CONT01,",-999.0,99999.0,true,,M,false
REPVBBULK/RORO01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"REPVBBULK/RORO01,",-999.0,99999.0,true,,M,false
REPVBBULK/RORO02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"REPVBBULK/RORO02,",-999.0,99999.0,true,,M,false
REPVBBULK/RORO03_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"REPVBBULK/RORO03,",-999.0,99999.0,true,,M,false
REPVBBULK/RORO04_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"REPVBBULK/RORO04,",-999.0,99999.0,true,,M,false
REPVVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"REPVVISA      01,",-999.0,99999.0,true,,M,false
RGJWGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"RGJWGENERAL PU01,",-999.0,99999.0,true,,M,false
RGJWVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"RGJWVISA      01,",-999.0,99999.0,true,,M,false
RQNKVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"RQNKVISA      01,",-999.0,99999.0,true,,M,false
RRHUVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"RRHUVISA      01,",-999.0,99999.0,true,,M,false
RRQLBBULK/RORO01_Crane,134217727,,mobile crane,,2250.0,2250.0,9000.0,9000.0,,null,"RRQLBBULK/RORO01,",,,,,,false
RRQLBBULK/RORO02_Crane,134217727,,mobile crane,,2250.0,2250.0,9000.0,9000.0,,null,"RRQLBBULK/RORO02,",,,,,,false
RRQLBBULK/RORO03_Crane,134217727,,mobile crane,,2250.0,2250.0,9000.0,9000.0,,null,"RRQLBBULK/RORO03,",,,,,,false
RRQLBREAKBULK 01_Crane,134217727,,mobile crane,,450.0,450.0,1800.0,1800.0,,null,"RRQLBREAKBULK 01,",,,,,,false
RRQLBREAKBULK 02_Crane,134217727,,mobile crane,,450.0,450.0,1800.0,1800.0,,null,"RRQLBREAKBULK 02,",,,,,,false
RRQLBREAKBULK 03_Crane,134217727,,mobile crane,,450.0,450.0,1800.0,1800.0,,null,"RRQLBREAKBULK 03,",,,,,,false
RRQLGENERAL PU01_Crane,134217727,,mobile crane,,2250.0,2250.0,9000.0,9000.0,,null,"RRQLGENERAL PU01,",,,,,,false
RRQLGENERAL PU02_Crane,134217727,,mobile crane,,2250.0,2250.0,9000.0,9000.0,,null,"RRQLGENERAL PU02,",,,,,,false
RUAQ CRANE,0,,mobile crane,3,288.0,288.0,8000.0,8000.0,true,null,null,0.0,99999.0,true,,M,false
SAN DIEGO gantry crane-UTAC,59,,gantry crane,10,288.0,288.0,8000.0,8000.0,true,SAN DIEGO -UTAC-PRT,all,-999.0,99999.0,true,,M,false
SAVANNAH gantry crane-UZXJ,63,,gantry crane,10,288.0,288.0,8000.0,8000.0,true,SAVANNAH -UZXJ-PRT,all,-999.0,99999.0,true,,M,false
SBEQ CRANE,0,,mobile crane,3,288.0,288.0,8000.0,8000.0,true,null,null,0.0,99999.0,true,,M,false
SERUBBULK/CONT01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"SERUBBULK/CONT01,",-999.0,99999.0,true,,M,false
SERUBBULK/RORO01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SERUBBULK/RORO01,",-999.0,99999.0,true,,M,false
SERUBBULK/RORO02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SERUBBULK/RORO02,",-999.0,99999.0,true,,M,false
SERUBBULK/RORO03_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SERUBBULK/RORO03,",-999.0,99999.0,true,,M,false
SERUBBULK/RORO04_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SERUBBULK/RORO04,",-999.0,99999.0,true,,M,false
SERUBBULK/RORO05_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SERUBBULK/RORO05,",-999.0,99999.0,true,,M,false
SERUGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SERUGENERAL PU01,",-999.0,99999.0,true,,M,false
SERUGENERAL PU02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SERUGENERAL PU02,",-999.0,99999.0,true,,M,false
SERUGENERAL PU03_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SERUGENERAL PU03,",-999.0,99999.0,true,,M,false
SERUGENERAL PU04_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SERUGENERAL PU04,",-999.0,99999.0,true,,M,false
SERUGENERAL PU05_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SERUGENERAL PU05,",-999.0,99999.0,true,,M,false
SERUGENERAL PU06_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SERUGENERAL PU06,",-999.0,99999.0,true,,M,false
SERUGENERAL PU07_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SERUGENERAL PU07,",-999.0,99999.0,true,,M,false
SERUGENERAL PU08_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SERUGENERAL PU08,",-999.0,99999.0,true,,M,false
SERUGENERAL PU09_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SERUGENERAL PU09,",-999.0,99999.0,true,,M,false
SERUGENERAL PU10_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SERUGENERAL PU10,",-999.0,99999.0,true,,M,false
SERUGENERAL PU11_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SERUGENERAL PU11,",-999.0,99999.0,true,,M,false
SERUGENERAL PU12_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SERUGENERAL PU12,",-999.0,99999.0,true,,M,false
SERURORO/CONTN01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SERURORO/CONTN01,",-999.0,99999.0,true,,M,false
SERUVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"SERUVISA      01,",-999.0,99999.0,true,,M,false
SMXSVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"SMXSVISA      01,",-999.0,99999.0,true,,M,false
STRMGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"STRMGENERAL PU01,",-999.0,99999.0,true,,M,false
SVCNVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"SVCNVISA      01,",-999.0,99999.0,true,,M,false
SYZZBBULK/RORO01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SYZZBBULK/RORO01,",-999.0,99999.0,true,,M,false
SYZZBBULK/RORO02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SYZZBBULK/RORO02,",-999.0,99999.0,true,,M,false
SYZZBBULK/RORO03_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SYZZBBULK/RORO03,",-999.0,99999.0,true,,M,false
SYZZBBULK/RORO04_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SYZZBBULK/RORO04,",-999.0,99999.0,true,,M,false
SYZZBBULK/RORO05_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SYZZBBULK/RORO05,",-999.0,99999.0,true,,M,false
SYZZBBULK/RORO06_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SYZZBBULK/RORO06,",-999.0,99999.0,true,,M,false
SYZZBBULK/RORO07_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SYZZBBULK/RORO07,",-999.0,99999.0,true,,M,false
SYZZBBULK/RORO08_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"SYZZBBULK/RORO08,",-999.0,99999.0,true,,M,false
TACOMA gantry crane-WPVT,56,,gantry crane,10,288.0,288.0,8000.0,8000.0,true,TACOMA -WPVT-PRT,all,-999.0,99999.0,true,,M,false
TGWSVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"TGWSVISA      01,",-999.0,99999.0,true,,M,false
TKDWBBULK/CONT01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"TKDWBBULK/CONT01,",-999.0,99999.0,true,,M,false
TKDWBBULK/CONT02_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"TKDWBBULK/CONT02,",-999.0,99999.0,true,,M,false
TKDWBBULK/RORO01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TKDWBBULK/RORO01,",-999.0,99999.0,true,,M,false
TKDWBBULK/RORO02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TKDWBBULK/RORO02,",-999.0,99999.0,true,,M,false
TKDWBBULK/RORO03_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TKDWBBULK/RORO03,",-999.0,99999.0,true,,M,false
TKDWBBULK/RORO04_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TKDWBBULK/RORO04,",-999.0,99999.0,true,,M,false
TKDWBBULK/RORO05_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TKDWBBULK/RORO05,",-999.0,99999.0,true,,M,false
TKDWGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TKDWGENERAL PU01,",-999.0,99999.0,true,,M,false
TKDWGENERAL PU02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TKDWGENERAL PU02,",-999.0,99999.0,true,,M,false
TKDWGENERAL PU03_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TKDWGENERAL PU03,",-999.0,99999.0,true,,M,false
TKDWGENERAL PU04_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TKDWGENERAL PU04,",-999.0,99999.0,true,,M,false
TNVXVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"TNVXVISA      01,",-999.0,99999.0,true,,M,false
TNZYBBULK/RORO01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TNZYBBULK/RORO01,",-999.0,99999.0,true,,M,false
TNZYBBULK/RORO02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TNZYBBULK/RORO02,",-999.0,99999.0,true,,M,false
TNZYBBULK/RORO03_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TNZYBBULK/RORO03,",-999.0,99999.0,true,,M,false
TNZYBBULK/RORO04_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TNZYBBULK/RORO04,",-999.0,99999.0,true,,M,false
TNZYBBULK/RORO05_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TNZYBBULK/RORO05,",-999.0,99999.0,true,,M,false
TNZYBREAKBULK 01_Crane,134217727,,mobile crane,1,450.0,450.0,1800.0,1800.0,false,null,"TNZYBREAKBULK 01,",-999.0,99999.0,true,,M,false
TPPRGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TPPRGENERAL PU01,",-999.0,99999.0,true,,M,false
TPPRVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"TPPRVISA      01,",-999.0,99999.0,true,,M,false
TPRWVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"TPRWVISA      01,",-999.0,99999.0,true,,M,false
TQKGGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TQKGGENERAL PU01,",-999.0,99999.0,true,,M,false
TQKGVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"TQKGVISA      01,",-999.0,99999.0,true,,M,false
TRZPGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TRZPGENERAL PU01,",-999.0,99999.0,true,,M,false
TVJDBBULK/CONT01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"TVJDBBULK/CONT01,",-999.0,99999.0,true,,M,false
TVJDBBULK/RORO01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TVJDBBULK/RORO01,",-999.0,99999.0,true,,M,false
TVJDBREAKBULK 01_Crane,134217727,,mobile crane,1,450.0,450.0,1800.0,1800.0,false,null,"TVJDBREAKBULK 01,",-999.0,99999.0,true,,M,false
TVJDBREAKBULK 02_Crane,134217727,,mobile crane,1,450.0,450.0,1800.0,1800.0,false,null,"TVJDBREAKBULK 02,",-999.0,99999.0,true,,M,false
TVJDBREAKBULK 03_Crane,134217727,,mobile crane,1,450.0,450.0,1800.0,1800.0,false,null,"TVJDBREAKBULK 03,",-999.0,99999.0,true,,M,false
TVJDBREAKBULK 04_Crane,134217727,,mobile crane,1,450.0,450.0,1800.0,1800.0,false,null,"TVJDBREAKBULK 04,",-999.0,99999.0,true,,M,false
TVJDGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TVJDGENERAL PU01,",-999.0,99999.0,true,,M,false
TVJDGENERAL PU02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TVJDGENERAL PU02,",-999.0,99999.0,true,,M,false
TVJDGENERAL PU03_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TVJDGENERAL PU03,",-999.0,99999.0,true,,M,false
TVJDGENERAL PU04_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TVJDGENERAL PU04,",-999.0,99999.0,true,,M,false
TVJDGENERAL PU05_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TVJDGENERAL PU05,",-999.0,99999.0,true,,M,false
TVJDGENERAL PU06_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TVJDGENERAL PU06,",-999.0,99999.0,true,,M,false
TVJDGENERAL PU07_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TVJDGENERAL PU07,",-999.0,99999.0,true,,M,false
TVJDGENERAL PU08_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TVJDGENERAL PU08,",-999.0,99999.0,true,,M,false
TVJDGENERAL PU09_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TVJDGENERAL PU09,",-999.0,99999.0,true,,M,false
TVJDGENERAL PU10_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TVJDGENERAL PU10,",-999.0,99999.0,true,,M,false
TVJDGENERAL PU11_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TVJDGENERAL PU11,",-999.0,99999.0,true,,M,false
TVJDGENERAL PU12_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TVJDGENERAL PU12,",-999.0,99999.0,true,,M,false
TVJDGENERAL PU13_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TVJDGENERAL PU13,",-999.0,99999.0,true,,M,false
TVJDVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"TVJDVISA      01,",-999.0,99999.0,true,,M,false
TVXABBULK/RORO01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TVXABBULK/RORO01,",-999.0,99999.0,true,,M,false
TVXABBULK/RORO02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TVXABBULK/RORO02,",-999.0,99999.0,true,,M,false
TVXABBULK/RORO03_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TVXABBULK/RORO03,",-999.0,99999.0,true,,M,false
TVXABREAKBULK 01_Crane,134217727,,mobile crane,1,450.0,450.0,1800.0,1800.0,false,null,"TVXABREAKBULK 01,",-999.0,99999.0,true,,M,false
TVXAGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TVXAGENERAL PU01,",-999.0,99999.0,true,,M,false
TVXAGENERAL PU02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TVXAGENERAL PU02,",-999.0,99999.0,true,,M,false
TZL4GENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TZL4GENERAL PU01,",-999.0,99999.0,true,,M,false
TZL4GENERAL PU02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TZL4GENERAL PU02,",-999.0,99999.0,true,,M,false
TZYRBREAKBULK 01_Crane,134217727,,mobile crane,1,450.0,450.0,1800.0,1800.0,false,null,"TZYRBREAKBULK 01,",-999.0,99999.0,true,,M,false
